
 Lista de Imóveis da Caixa;;Data de geração:;03/06/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787715629755 ;SP ;PIRACICABA ;SAO JORGE ;RUA PRINCIPAL, N. 800, Apto 125,  VG125 ;295.678,92;155.000,00;0.00;Não;Apartamento, 121.59 de área total, 45.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715629755
 8444437847986 ;SP ;PIRANGI ;JARDIM CATHARINA COVIELO II ;RUA LUIZ BASAGLIA, N. 119, LT 05 QD G ;189.579,90;60.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437847986
 8444427332983 ;SP ;PIRAPOZINHO ;RESIDENCIAL CAMPO LARGO ;RUA GENIVAL DE SOUZA RAMALHO, N. SN, LT 11-A QD I ;54.418,27;94.000,00;42.11;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 132.85 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427332983
 8444434635341 ;SP ;PIRAPOZINHO ;RESIDENCIAL PADRE HILARIO PIERICK ;RUA ORIVAL MARRAFON, N. SN, LT 08A QD26 ;177.639,41;55.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 154.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434635341
 8787706698448 ;SP ;PIRASSUNUNGA ;PARQUE TERRAS DE SANTA MARIA ;RUA JOSE ISIDORO DE OLIVEIRA, N. 191, .LT 25 QD 18 ;104.000,35;175.500,00;40.75;Não;Casa, 0.00 de área total, 48.05 de área privativa, 180.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706698448
 1444415933539 ;SP ;PIRASSUNUNGA ;JARDIM SAO VALENTIM ;RUA JOAO VIEIRA SARDINHA, N. 553, LT 03 QD 06 ;264.485,43;415.000,00;36.27;Sim;Casa, 0.00 de área total, 26.18 de área privativa, 140.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415933539
 1444418111599 ;SP ;PIRASSUNUNGA ;JARDIM DOS IPES ;RUA MAURO BOIZAN, N. 264, LT 17 QD A ;688.299,44;1.080.000,00;36.27;Sim;Casa, 402.78 de área total, 402.78 de área privativa, 327.52 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418111599
 8555536470505 ;SP ;PIRASSUNUNGA ;VILA SANTA TEREZINHA ;RUA MANOEL LEME FRANCO, N. 1061, Apto 24, BL 02 PV SUPERIOR VG 38 ;170.000,00;170.000,00;0.00;Não;Apartamento, 99.21 de área total, 50.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536470505
 8787706497604 ;SP ;PIRASSUNUNGA ;PARQUE TERRAS DE SANTA MARIA ;RUA FAUSTINO DE TOLEDO, N. 195, LT 20 QD 20 ;195.000,00;195.000,00;0.00;Não;Casa, 48.05 de área total, 48.05 de área privativa, 299.51 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706497604
 10280995 ;SP ;PIRATININGA ;AREA RURAL DE PIRATININGA ;RUA MANOEL LOSILA, N. 381, LT 08 ;914.546,02;1.435.000,00;36.27;Sim;Casa, 0.00 de área total, 485.04 de área privativa, 10231.60 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10280995
 1444422002928 ;SP ;PIRATININGA ;RESIDENCIAL VILLA DE LEON ;RUA SEGOVIA, N. 220, LT 11 QD O ;1.418.326,00;330.000,00;0.00;Não;Casa, 0.00 de área total, 0.01 de área privativa, 490.27 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422002928
 1444418424767 ;SP ;PITANGUEIRAS ;NOVA PITANGUEIRAS ;RUA ROBERTO RODRIGUES, N. SN, LOTE 29 QD J ;110.621,14;190.000,00;41.78;Não;Casa, 0.00 de área total, 78.80 de área privativa, 160.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418424767
 8444425800734 ;SP ;PITANGUEIRAS ;JARDIM SAO LOURENCO ;RUA PATRICIA FERREIRA, N. 546, LT 27 QD F ;193.000,00;193.000,00;0.00;Não;Casa, 62.01 de área total, 62.01 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425800734
 1444423180200 ;SP ;PLATINA ;CENTRO ;RUA ISMAEL BENEDITO CAMARGO, N. 453, LOTE 294 QUADRA 61 ;745.657,73;1.170.000,00;36.27;Sim;Casa, 255.51 de área total, 255.51 de área privativa, 3521.13 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423180200
 8100400279967 ;SP ;POA ;VILA CLETO ;RUA PRIMEIRO-SARGENTO JOAO LEITE DE GODO, N. 277, CS 61 ;152.268,20;285.000,00;46.58;Não;Casa, 0.00 de área total, 49.61 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8100400279967
 1787701964966 ;SP ;POA ;ARACARE ;RUA MARABA, N. 179, Apto 111, TORRE C ;270.000,00;270.000,00;0.00;Não;Apartamento, 89.09 de área total, 47.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701964966
 8787711485333 ;SP ;POA ;TUCUNDUVA ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 307, BLOCO 07 ;200.000,00;200.000,00;0.00;Não;Apartamento, 125.99 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711485333
 8787713476994 ;SP ;POA ;ARACARE ;RUA MARABA, N. 179, Apto 73, TR C ;289.000,00;289.000,00;0.00;Não;Apartamento, 0.00 de área total, 48.44 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713476994
 8787712325950 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 312, BL 03 ;215.000,00;215.000,00;0.00;Não;Apartamento, 126.09 de área total, 43.34 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712325950
 8787712399457 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 308, BL 04 ;232.000,00;232.000,00;0.00;Não;Apartamento, 49.95 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712399457
 8787713654868 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 757, Apto 404, BL 11 VG 180 ;250.255,95;250.255,95;0.00;Não;Apartamento, 0.00 de área total, 44.28 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713654868
 8444423270967 ;SP ;POTIRENDABA ;JARDIM DOS EUCALIPTOS ;RUA ANGELO DELMASCHIO, N. SN, QD 418, LT 14 ;38.921,01;67.000,00;41.91;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423270967
 1444419325630 ;SP ;PRADOPOLIS ;JARDIM DAS OLIVEIRAS ;RUA ARCHIMEDES GARCIA, N. 200, LT 26 QD C ;213.500,29;335.000,00;36.27;Sim;Casa, 89.52 de área total, 89.52 de área privativa, 251.02 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419325630
 8555524001769 ;SP ;PRAIA GRANDE ;GLORIA ;RUA GENI APARECIDA DE MOURA (RUA B), N. 402, ;104.910,04;227.000,00;53.79;Não;Casa, 0.00 de área total, 52.94 de área privativa, 275.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524001769
 8444428557717 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;RUA MEDEIROS E ALBUQUERQUE, N. 76, CS 01 ;139.882,68;273.000,00;48.77;Sim;Casa, 0.00 de área total, 68.60 de área privativa, 1.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428557717
 1444420068590 ;SP ;PRAIA GRANDE ;MELVI ;RUA LEOPOLDO AUGUSTO MIGUEZ, N. 185, ;174.432,92;322.000,00;45.83;Sim;Casa, 164.30 de área total, 164.30 de área privativa, 128.01 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420068590
 8444406909874 ;SP ;PRAIA GRANDE ;MELVI ;RUA DOUTOR ANTONIO SYLVIO CUNHA BUENO, N. 54, CASA 04 ;94.466,14;172.336,30;45.19;Sim;Casa, 40.31 de área total, 37.35 de área privativa, 108.90 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406909874
 8444435262859 ;SP ;PRAIA GRANDE ;REAL ;RUA LINDAURA DOS SANTOS AGUIAR, N. 61, CS 03 ;181.242,13;320.000,00;43.37;Sim;Casa, 53.98 de área total, 47.72 de área privativa, 53.98 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435262859
 8444427325375 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;RUA MEDEIROS E ALBUQUERQUE, N. 76, CASA 5 ;148.958,37;263.000,00;43.37;Sim;Casa, 74.86 de área total, 73.50 de área privativa, 74.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427325375
 8444423085043 ;SP ;PRAIA GRANDE ;NOVA MIRIM ;RUA MARTINIANO JOSE DAS NEVES, N. 884, CASA 1 ;159.153,24;281.000,00;43.37;Sim;Casa, 45.65 de área total, 44.97 de área privativa, 45.65 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423085043
 8444423656644 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA MILENA PERUTICH, N. 1151, CS 05 LOT BALNEARIO ABC ;169.006,52;290.544,34;41.84;Sim;Casa, 45.90 de área total, 39.42 de área privativa, 45.90 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423656644
 1444420933339 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;AVENIDA CLODOARDO AMARAL, N. 1315, CASA 2 ;209.394,84;355.198,05;41.05;Sim;Casa, 70.77 de área total, 70.14 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420933339
 8444432081845 ;SP ;PRAIA GRANDE ;VILA SONIA ;RUA ANTONIO FAGUNDES DOS SANTOS, N. 330, Apto 36, BL C ;96.000,33;162.000,00;40.75;Não;Apartamento, 52.12 de área total, 46.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432081845
 8444419616382 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;RUA RAMIZ GALVAO, N. 107, CS 07 ;94.815,14;160.000,00;40.75;Não;Casa, 33.18 de área total, 27.84 de área privativa, 59.34 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419616382
 8444430435259 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA WILSON DE OLIVEIRA, N. 1381, CS 03 ;169.547,11;284.000,00;40.31;Sim;Casa, 48.91 de área total, 41.93 de área privativa, 41.73 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430435259
 8444404173625 ;SP ;PRAIA GRANDE ;BALNEARIO ABC ;AVENIDA DOUTOR ANTONIO SYLVIO CUNHA BUENO, N. 1007, CS 05 LT 27 QD 21 ;205.827,25;344.771,08;40.31;Sim;Casa, 81.22 de área total, 81.22 de área privativa, 83.22 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404173625
 8444427182388 ;SP ;PRAIA GRANDE ;VILA RIOMAR ;AVENIDA JOSE LEANDRO DE CARVALHO, N. 2087, CS 02 ;134.179,80;222.000,00;39.56;Não;Casa, 0.00 de área total, 44.08 de área privativa, 51.20 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427182388
 8444421256320 ;SP ;PRAIA GRANDE ;JARDIM REAL ;R NELSON DOS SANTOS ALCATRAO JUNIOR, N. 369, CS 1 ;131.157,73;217.000,00;39.56;Sim;Casa, 45.00 de área total, 42.35 de área privativa, 45.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421256320
 8444412513049 ;SP ;PRAIA GRANDE ;REAL ;RUA LINDAURA DOS SANTOS AGUIAR, N. 259, CS 03 ;119.127,48;197.096,00;39.56;Não;Casa, 46.25 de área total, 42.73 de área privativa, 39.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412513049
 8444414894902 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;AVENIDA ROCHA POMBO, N. 626, CS 03 ;117.860,63;195.000,00;39.56;Não;Casa, 67.82 de área total, 55.34 de área privativa, 57.92 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414894902
 1444420809980 ;SP ;PRAIA GRANDE ;CIDADE DA CRIANCA ;RUA AGUA MARINHA, N. 82, LT 22 QD 24 ASSOBRADADA ;302.724,29;500.000,00;39.46;Sim;Casa, 212.35 de área total, 212.35 de área privativa, 137.50 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420809980
 8444419464590 ;SP ;PRAIA GRANDE ;SAMAMBAIA ;RUA DOS JEQUITIBAS, N. 232, CS 07 ;153.688,43;251.000,00;38.77;Sim;Casa, 49.04 de área total, 40.39 de área privativa, 49.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419464590
 8444434156494 ;SP ;PRAIA GRANDE ;SAMAMBAIA ;AVENIDA PAU BRASIL, N. 507, CS 6 ;207.680,28;339.178,10;38.77;Sim;Casa, 62.68 de área total, 53.48 de área privativa, 62.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434156494
 8444434454185 ;SP ;PRAIA GRANDE ;SAMAMBAIA ;AVENIDA MARIA CAVALCANTE DA SILVA, N. 1344, CASA 04 ;229.472,42;374.768,47;38.77;Sim;Casa, 94.19 de área total, 60.50 de área privativa, 53.85 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434454185
 8444424891396 ;SP ;PRAIA GRANDE ;MELVI ;AV DOUTOR ANTONIO SYLVIO CUNHA BUENO, N. 1612, ;167.159,13;273.000,00;38.77;Sim;Casa, 55.78 de área total, 52.76 de área privativa, 49.72 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424891396
 8444433197928 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA PROFESSORA HELENY ROSA, N. 676, CASA 03 ;180.629,83;295.000,00;38.77;Sim;Casa, 65.59 de área total, 57.00 de área privativa, 51.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433197928
 8444435189477 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA MILENA PERUTICH, N. 466, CS 04 TÉRREO - PARTE LT 15 QD 09 ;219.817,32;359.000,00;38.77;Sim;Casa, 59.55 de área total, 51.98 de área privativa, 59.55 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435189477
 8444435949951 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA DOUTOR ANTONIO SYLVIO CUNHA BUENO, N. 859, CS 04 LT 26 QD 18 ;205.122,01;335.000,00;38.77;Sim;Casa, 46.70 de área total, 40.02 de área privativa, 46.70 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435949951
 8444426765681 ;SP ;PRAIA GRANDE ;BALNEARIO ABC ;AVENIDA DOUTOR ANTONIO SYLVIO CUNHA BUEN, N. 119, CS 03 ;185.528,26;303.000,00;38.77;Sim;Casa, 62.51 de área total, 53.72 de área privativa, 62.65 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426765681
 8444429946130 ;SP ;PRAIA GRANDE ;BALNEARIO ABC ;AVENIDA BRIGADEIRO EDUARDO GOMES, N. 408, CS 03 ;198.998,96;325.000,00;38.77;Sim;Casa, 53.16 de área total, 46.04 de área privativa, 46.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429946130
 8444423893522 ;SP ;PRAIA GRANDE ;ESMERALDA ;AVENIDA HUGO DE CARVALHO RAMOS, N. 1738, CS 03 ;168.383,74;275.000,00;38.77;Sim;Casa, 59.65 de área total, 50.43 de área privativa, 52.29 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423893522
 8444424820812 ;SP ;PRAIA GRANDE ;ESMERALDA ;RUA AFONSO DESCRAGNOLLE TAUNAY, N. 1685, CS 01 ;171.445,26;280.000,00;38.77;Sim;Casa, 50.82 de área total, 44.14 de área privativa, 50.81 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424820812
 8444427140529 ;SP ;PRAIA GRANDE ;ESMERALDA ;RUA AFRANIO PEIXOTO, N. 260, CS 06 ;182.953,23;298.794,52;38.77;Não;Casa, 57.70 de área total, 47.40 de área privativa, 57.70 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427140529
 8444434513610 ;SP ;PRAIA GRANDE ;BALNEARIO MARACANA MIRIM ;RUA CLODOARDO AMARAL, N. 1810, CS 07, 1º E 2º PAV ;167.159,13;273.000,00;38.77;Sim;Casa, 49.92 de área total, 47.37 de área privativa, 49.93 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434513610
 8444436621070 ;SP ;PRAIA GRANDE ;MIRIM ;AV DOUTOR GUILHERME PENTEADO DE CAMPOS, N. 182, CS 03, LT 07, QD 25, PAVº TERREO ;205.075,26;334.923,66;38.77;Sim;Casa, 45.90 de área total, 40.26 de área privativa, 45.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436621070
 8444422847063 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;RUA INGLES DE SOUZA, N. 515, CASA 02 ;175.425,24;286.500,00;38.77;Sim;Casa, 51.78 de área total, 41.59 de área privativa, 43.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422847063
 8444428385118 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ; RUA DOUTOR ESMERALDO SOARES TARQUÍNIO DE CAMPOS F, N. 1461, Apto 02, ;161.036,08;263.000,00;38.77;Não;Apartamento, 53.98 de área total, 47.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428385118
 8444430060107 ;SP ;PRAIA GRANDE ;RIBEIROPOLIS ;RUA FLAVIO MONTEIRO DE CASTRO, N. 976, CS 09 ;162.260,69;265.000,00;38.77;Não;Casa, 54.29 de área total, 45.83 de área privativa, 43.58 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430060107
 8444420506340 ;SP ;PRAIA GRANDE ;ESMERALDA ;RUA AFONSO DESCRAGNOLLE TAUNAY, N. 1353, CS 04 ;113.532,22;185.000,00;38.64;Não;Casa, 44.18 de área total, 42.87 de área privativa, 93.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420506340
 1444418327168 ;SP ;PRAIA GRANDE ;MELVI ;AVENIDA WILSON DE OLIVEIRA, N. 1004, Apto 01, ;127.772,93;203.000,00;37.06;Não;Apartamento, 0.00 de área total, 43.95 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418327168
 1444406329322 ;SP ;PRAIA GRANDE ;GUILHERMINA ;RUA GAVEA, N. 57, Apto 35, ;223.060,01;350.000,00;36.27;Sim;Apartamento, 96.14 de área total, 64.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406329322
